2019-12-30 16:22:21+00:00; rafinhabastos; Desculpem meu silêncio. Estou sob a benção de vênus. https://t.co/Eq6Gc1AGNa; 153; 132; 3960; 22; https://twitter.com/rafinhabastos/status/1211683955252092929; None; None
2019-04-30 16:59:11+00:00; rafinhabastos; “Matar negro é adubar a terra”. Relato do meu irmão Marcio Chagas (amigo desde os 7 anos de idade) sobre o racismo no RS. Ele foi árbitro de futebol e hoje é comentarista da Globo de lá. Bela reportagem. https://t.co/eVNxjmW82t; 74; 309; 2265; 44; https://twitter.com/rafinhabastos/status/1123270586946473984; None; None
2019-04-30 16:48:55+00:00; rafinhabastos; @odiodobemnews 14h em Brasília... continuo esperando.; 22; 0; 65; 1; https://twitter.com/rafinhabastos/status/1123268003255050240; None; None
2019-04-30 10:35:21+00:00; rafinhabastos; @odiodobemnews Pode me dizer qdo fui hipocrita campeão?; 145; 5; 113; 3; https://twitter.com/rafinhabastos/status/1123173988669124608; None; None
2019-04-29 18:38:03+00:00; rafinhabastos; @NBABrasil @Al_Horford De cima pra baixo jogando a bola no chão??? Vamos esperar aquele toco de baixo pra cima jogando a bola eternamente pra cima... até ela vagar pra sempre na estratosfera, Zé Boca!; 3; 1; 31; 0; https://twitter.com/rafinhabastos/status/1122933078874251264; None; None
2019-04-29 17:12:00+00:00; rafinhabastos; @brunobiancoleal Vamos marcar isso aí! Com prazer.; 7; 3; 185; 0; https://twitter.com/rafinhabastos/status/1122911424404000768; None; None
2019-04-28 18:54:33+00:00; rafinhabastos; @bicmuller @gabibianco 1,98; 7; 0; 52; 0; https://twitter.com/rafinhabastos/status/1122574842094477312; None; None
2019-04-27 20:44:56+00:00; rafinhabastos; @tangerinav221 Uhahjahahehs; 0; 0; 4; 0; https://twitter.com/rafinhabastos/status/1122240231644602369; None; None
2019-04-27 20:41:20+00:00; rafinhabastos; Se você não pode vencê-los, junte-se a eles. Fiquei fã desse cara. Espírito esportivo monstro! https://t.co/zW0ntFBHCU; 28; 37; 443; 2; https://twitter.com/rafinhabastos/status/1122239326870335490; None; https://twitter.com/brunobiancoleal/status/1118530405299294210
2019-04-26 04:43:35+00:00; rafinhabastos; @Victorkzx Desculpa cara. Minhas sinceras desculpas.; 1; 0; 6; 0; https://twitter.com/rafinhabastos/status/1121635914134933504; None; None
2019-04-26 04:42:55+00:00; rafinhabastos; @diegoborges Foda. Puta golpe; 0; 0; 9; 0; https://twitter.com/rafinhabastos/status/1121635747163860993; None; None
2019-04-25 21:50:19+00:00; rafinhabastos; Ultimato? Senhores Vingadores... meus advogados entrarão em contato. Ps: Vai rindo aí do $ que perdi com processos. O jogo virou! Toma essa, Zezé de Camargo! https://t.co/cEr525XuO9; 34; 39; 665; 5; https://twitter.com/rafinhabastos/status/1121531912189726720; None; None
2019-04-23 04:54:32+00:00; rafinhabastos; @andrebrandt UHahehh! “Mesmo vcs duvidando” é ótimo. É como dizer pra namorada: “Não importa que o mundo te ache horrível... pra mim você é uma gata”. O elogio perde um pouco do efeito.; 0; 0; 20; 0; https://twitter.com/rafinhabastos/status/1120551504409243648; None; None
2019-04-23 04:49:17+00:00; rafinhabastos; @andrebrandt Era um troço com a galisteu né? Ouvi falar disso aí.; 0; 0; 3; 0; https://twitter.com/rafinhabastos/status/1120550185644560387; None; None
2019-04-23 04:46:24+00:00; rafinhabastos; @andrebrandt Era Quela bosta das mulher rica. Certeza.; 1; 0; 1; 0; https://twitter.com/rafinhabastos/status/1120549459715338240; None; None
2019-04-23 04:43:47+00:00; rafinhabastos; @andrebrandt Acho triste que o “Chupando Pirocas com Carlos Nascimento”, tenha durado apenas uma temporada.; 0; 0; 7; 0; https://twitter.com/rafinhabastos/status/1120548799418634240; None; None
2019-04-23 04:39:50+00:00; rafinhabastos; @andrebrandt https://t.co/OgfKvcgX3T; 2; 0; 13; 0; https://twitter.com/rafinhabastos/status/1120547805154697216; None; None
2019-04-23 04:36:53+00:00; rafinhabastos; @andrebrandt Cumpadi Washington &gt; Papa.; 0; 0; 5; 0; https://twitter.com/rafinhabastos/status/1120547062511222785; None; None
2019-04-23 04:31:44+00:00; rafinhabastos; @andrebrandt Nossa... essa eu ouvi 10000 de vezes em todos programas que envolviam hermanos. Depois do Kirchner e da Evita, o Jimmy Fallon é o homem mais celebrado da Argentina.; 0; 0; 2; 0; https://twitter.com/rafinhabastos/status/1120545766857216001; None; None
2019-04-23 04:27:46+00:00; rafinhabastos; @andrebrandt Comentarei.; 0; 1; 47; 0; https://twitter.com/rafinhabastos/status/1120544769250402310; None; None
2019-04-19 21:40:38+00:00; rafinhabastos; Postei uma edição bem foda do ‘Mais que 8 minutos’ de ontem... com o @ggreenwald. Um papo muito legal. Assiste aí! https://t.co/21Wq15sJad https://t.co/2CCUBnJ0ji; 38; 27; 356; 3; https://twitter.com/rafinhabastos/status/1119355147748929536; None; None
2019-04-19 09:45:31+00:00; rafinhabastos; @OutroEdu @craudio99 Tá enganado, campeão. Critiquei a decisão pra caralho aqui no Twitter... lá atrás. Só buscar aí. Foi em 2016. Antes de chamar de machista... te informa, campeão. Abs; 3; 0; 15; 0; https://twitter.com/rafinhabastos/status/1119175182197747713; None; None
2019-04-19 08:14:53+00:00; rafinhabastos; @tigresaester Impossível. Spiderverse sai em blue-ray só em junho. Sorry.; 5; 0; 33; 0; https://twitter.com/rafinhabastos/status/1119152373220270085; None; None
2019-04-19 08:05:32+00:00; rafinhabastos; @craudio99 Justiça foi envolvida? Ele foi processado? Perdeu? Não? Então não é a mesma coisa, champz! Isso é coisa de empresa babaca. Ele que vá buscar os direitos dele e era isso. Abs; 10; 0; 183; 3; https://twitter.com/rafinhabastos/status/1119150022312914944; None; None
2019-04-17 11:43:11+00:00; rafinhabastos; Agora me deixa em paz q tô fechando The Last of Us no PlayStation e a fase 4 é impossível. Se vc souber como mata esse zumbi de verde que parece a Gretchen, me fala. Já morri 12 vezes.; 95; 25; 1631; 6; https://twitter.com/rafinhabastos/status/1118480017548144640; None; None
2019-04-17 11:36:46+00:00; rafinhabastos; Meu apoio nunca foi ao sujeito e sim a causa. Repito: Liberdade de expressão é irrestrita ou ela não existe. Agora... quer saber mais? Pergunta pro cara. Acredito que ele deva ter uma explicação decente pra isso (segue).; 51; 28; 766; 4; https://twitter.com/rafinhabastos/status/1118478403458359296; None; None
2019-04-17 11:25:11+00:00; rafinhabastos; Agora tem uma galera achando que tô quieto pra passar pano pro coleguinha... então repito aqui o que já disse: Qualquer tentativa de calar um cidadão, seja ele comediante, jornalista, político, malabarista ou engenheiro civil, é um equívoco (segue).; 33; 15; 658; 2; https://twitter.com/rafinhabastos/status/1118475490442928128; None; None
2019-04-15 19:56:35+00:00; rafinhabastos; Já em 2011 eu batia na tecla que injúria e difamação são ferramentas que ameaçam a liberdade de expressão e a democracia, mas eu era só um imbecil que queria o direito de ofender. Em 2019 tem comediante, jornalista e até revista sendo calados. E aí? ACORDOU, CARALHO?!?! https://t.co/ZkC6Fzw1GN; 100; 268; 2023; 15; https://twitter.com/rafinhabastos/status/1117879410890117120; None; https://twitter.com/RevistaCrusoe/status/1117825570073718786
2019-04-15 19:50:14+00:00; rafinhabastos; Valeu San Diego... mais um show foda aqui nos states. 🙌🙌🙌 https://t.co/Fc83MtMW7O; 19; 4; 220; 0; https://twitter.com/rafinhabastos/status/1117877811539087360; None; None
2019-04-15 19:46:28+00:00; rafinhabastos; @GuiFlesch Na foto do seu perfil c tá forçando o bracinho, rapaz. Quietinho aí.; 9; 0; 53; 0; https://twitter.com/rafinhabastos/status/1117876864603738112; None; None
2019-04-13 23:36:37+00:00; rafinhabastos; Orlando 1x0 Toronto... Brooklin 1x0 76res. Esses playoffs da NBA vão ser loucos demais. Demais! https://t.co/Mnxh0jeivL; 26; 20; 416; 2; https://twitter.com/rafinhabastos/status/1117210007378911232; None; https://twitter.com/NBA/status/1117209309497176064
2019-04-13 22:35:23+00:00; rafinhabastos; Um podcast muito legal comigo em inglês. Confira o resultado do meu curso “Inglês em 4 meses ou seu dinheiro de volta”. The Checkitow Podcast on @LATVnetwork with @humbertoguida: https://t.co/LNT0d3SgsZ; 5; 1; 83; 1; https://twitter.com/rafinhabastos/status/1117194597602447361; None; None
2019-04-11 20:52:38+00:00; rafinhabastos; Pra que brigar, Brasil?!?! https://t.co/S7N1W7GH6F; 30; 23; 1068; 2; https://twitter.com/rafinhabastos/status/1116443965342003211; None; https://twitter.com/leticiaspiller/status/1116442531372380163
2019-04-11 19:51:20+00:00; rafinhabastos; Essa história do Danilo: Puta palhaçada. É um absurdo qualquer indivíduo ser condenado por algo que disse... por mais absurdo que seja o que foi dito. Liberdade de expressão é irrestrita ou NÃO É REAL. Simples assim. Falei mais aqui: https://t.co/IkvHj3nKQl; 352; 235; 2952; 89; https://twitter.com/rafinhabastos/status/1116428540294180865; None; None
2019-04-11 19:18:01+00:00; rafinhabastos; @FabioPorchat @DaniloGentili Cara... todos nós já fizemos piadas boas e ruins. Um colega não pode virar juiz da piada do outro. O que importa agora é que um colega está tendo a sua liberdade ameaçada. Simples assim.; 801; 655; 15030; 97; https://twitter.com/rafinhabastos/status/1116420153586196480; None; None
2019-04-10 10:32:27+00:00; rafinhabastos; @GiBmvb @NakedDog @lovevs9 Concordo muito; 0; 0; 9; 0; https://twitter.com/rafinhabastos/status/1115925505163898880; None; None
2019-04-10 05:36:04+00:00; rafinhabastos; @tosquista Ah hahehhahe! Do elogio a humilhação em 6 palavras; 0; 0; 3; 0; https://twitter.com/rafinhabastos/status/1115850915649662976; None; None
2019-04-09 21:50:47+00:00; rafinhabastos; @otaviano Hey... caiu um botão da tua camisa enquanto vc escrevia isso. https://t.co/d75jaHwMYo; 2; 0; 27; 0; https://twitter.com/rafinhabastos/status/1115733825521356800; None; None
2019-04-09 21:46:59+00:00; rafinhabastos; @YgorFremo “Curto mesmo é um sertanejo“, disse a menina após 16 minutos de beatbox desse cara para tentar impressioná-la.; 3; 4; 211; 1; https://twitter.com/rafinhabastos/status/1115732867081019392; None; None
2019-04-09 21:41:21+00:00; rafinhabastos; @omoristas Vou mesmo; 1; 0; 2; 0; https://twitter.com/rafinhabastos/status/1115731449167187969; None; None
2019-04-09 18:15:31+00:00; rafinhabastos; Acho q ñ entenderam o meu Tweet. Não tem ironia ali. Só existe uma coisa mais irritante do que a proibição da maconha: MACONHEIRO ENGAJADO. Nossasinhora como irrita.; 44; 32; 790; 3; https://twitter.com/rafinhabastos/status/1115679650532003843; None; None
2019-04-09 11:53:16+00:00; rafinhabastos; Legaliza a canabis de uma vez pra essa maconheirada chata parar de encher o saco com discursinho de merda em câmera lenta. Jah pro raio dos infernos!; 77; 164; 2008; 17; https://twitter.com/rafinhabastos/status/1115583453318324224; None; None
2019-04-08 04:26:24+00:00; rafinhabastos; @maluugomees Poutzzzzz!!! Sorry. Ve se ñ rola ir acompanhada de maior; 1; 0; 7; 0; https://twitter.com/rafinhabastos/status/1115108608730071042; None; None
2019-04-06 22:24:02+00:00; rafinhabastos; Cheguei na academia do prédio. Vazia. Peidei altão. Tinha uma menina no canto fazendo abdominal. #winning; 107; 86; 2593; 13; https://twitter.com/rafinhabastos/status/1114655028436975617; None; None
2019-04-06 03:01:34+00:00; rafinhabastos; @EricoRoger 🙌; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1114362484587139072; None; None
2019-04-06 03:00:42+00:00; rafinhabastos; @JulioPither O melhor; 0; 0; 1; 0; https://twitter.com/rafinhabastos/status/1114362264419696640; None; None
2019-04-06 03:00:28+00:00; rafinhabastos; @LlianRibeirode1 🙌; 1; 0; 2; 0; https://twitter.com/rafinhabastos/status/1114362204533460993; None; None
2019-04-06 03:00:05+00:00; rafinhabastos; @arrobazipmail I Hahhwhshhe! Devia ter tirado; 5; 0; 124; 0; https://twitter.com/rafinhabastos/status/1114362108714672128; None; None
2019-04-06 02:59:25+00:00; rafinhabastos; @diriev 🙌; 0; 0; 1; 0; https://twitter.com/rafinhabastos/status/1114361943446441984; None; None
2019-04-05 17:38:14+00:00; rafinhabastos; @Jorge_Aguiar2 Valeu meu velho!; 0; 1; 4; 0; https://twitter.com/rafinhabastos/status/1114220716377948160; None; None
2019-04-05 11:04:18+00:00; rafinhabastos; Nana-nenê. Tô completando 15 anos de stand-up. Esse vídeo tem 13. Foram 3 especiais na Netflix, 1 dvd de ouro, 4 voltas pelo país e agora um começo de carreira internacional... e ainda curto muito fazer isso. Obg a todos que acompanham essa minha jornada há anos. https://t.co/e9yxW2wa8R; 81; 49; 1620; 9; https://twitter.com/rafinhabastos/status/1114121579301101573; None; None
2019-04-04 06:49:57+00:00; rafinhabastos; @GaryGulman @YouTube Thats awesome!!!!!!; 0; 0; 4; 0; https://twitter.com/rafinhabastos/status/1113695180018860033; None; None
2019-04-04 06:45:30+00:00; rafinhabastos; @LubaTV Q lenhador hipster te picou????; 1; 2; 441; 0; https://twitter.com/rafinhabastos/status/1113694060835946496; None; None
2019-04-04 06:42:45+00:00; rafinhabastos; @bicmuller Concordo. É gênio; 0; 0; 18; 1; https://twitter.com/rafinhabastos/status/1113693371531395073; None; None
2019-04-04 06:41:26+00:00; rafinhabastos; @victorac @tosquista And also the president: AlreadyGo NaroPocket.; 1; 4; 90; 0; https://twitter.com/rafinhabastos/status/1113693040391094272; None; None
2019-04-02 08:56:56+00:00; rafinhabastos; @BolsonaroSP Nada disso me parece justificar os assassinatos, a tortura, a perseguição contra os tais “inimigos do regime”, a censura do pensamento e o controle da imprensa que se sucederam. Se vc tem uma explicação plausível... adoraria ler.; 180; 40; 1879; 8; https://twitter.com/rafinhabastos/status/1113002364645072896; None; None
2019-03-31 23:38:46+00:00; rafinhabastos; @BolsonaroSP Daí o exército se empolgou e saiu torturando, matando, calando, atirando e controlando. Vai ter parte 2 no vídeo?; 1216; 312; 6225; 48; https://twitter.com/rafinhabastos/status/1112499507198070785; None; None
2019-03-31 20:09:16+00:00; rafinhabastos; @jr_dema Ok, mas Teu avô é um bosta. Abs; 5; 2; 37; 0; https://twitter.com/rafinhabastos/status/1112446783798562818; None; None
2019-03-31 20:07:56+00:00; rafinhabastos; @El_Doutrinator Quanto a isso... caguei. Abs; 0; 0; 4; 1; https://twitter.com/rafinhabastos/status/1112446448275197953; None; None
2019-03-31 16:57:24+00:00; rafinhabastos; @El_Doutrinator Você tem razão. Por isso que apaguei; 1; 0; 1; 0; https://twitter.com/rafinhabastos/status/1112398499994390528; None; None
2019-03-31 16:55:45+00:00; rafinhabastos; @jr_dema Te garanto que é; 1; 0; 4; 0; https://twitter.com/rafinhabastos/status/1112398083936215040; None; None
2019-03-31 16:55:31+00:00; rafinhabastos; @Rodes40 1 milhão de trouxas; 1; 0; 17; 0; https://twitter.com/rafinhabastos/status/1112398027573071872; None; None
2019-03-31 16:55:13+00:00; rafinhabastos; @michel633 @cahmilacomc Porque as pessoas não entenderam e achavam que eu estava apoiando a Globo; 10; 0; 37; 0; https://twitter.com/rafinhabastos/status/1112397950372720640; None; None
2019-03-31 16:54:41+00:00; rafinhabastos; @EDERSON03517531 Olha o que você está escrevendo usando a foto do seu filho. Que bonito.; 1; 0; 9; 0; https://twitter.com/rafinhabastos/status/1112397817618808832; None; None
2019-03-31 16:52:55+00:00; rafinhabastos; @cahmilacomc Me desculpa. Seu avô é um bosta assim. Um forte abraço; 162; 24; 1215; 9; https://twitter.com/rafinhabastos/status/1112397372515069952; None; None
2019-03-31 15:00:00+00:00; rafinhabastos; “Meu avô viveu na época da ditadura e disse que era uma maravilha”. Pois seu avô era e continua sendo um bosta. Abraço.; 1906; 4612; 29332; 398; https://twitter.com/rafinhabastos/status/1112368956449394689; None; None
2019-03-30 19:14:23+00:00; rafinhabastos; @CristianoGregio Champz... vc é jovem. Acorda aí. Abs; 0; 0; 8; 0; https://twitter.com/rafinhabastos/status/1112070584110862337; None; None
2019-03-29 20:46:47+00:00; rafinhabastos; @SargonC @jhonyromano 🤷🏻‍♂️; 0; 0; 23; 1; https://twitter.com/rafinhabastos/status/1111731451920334848; None; None
2019-03-29 20:45:19+00:00; rafinhabastos; @PauloELemos https://t.co/9oBjuxelwV; 1; 1; 20; 0; https://twitter.com/rafinhabastos/status/1111731083756736517; None; None
2019-03-29 17:40:08+00:00; rafinhabastos; Mensagem do presidente pra você. https://t.co/xMznu6oX4V; 364; 1948; 5820; 565; https://twitter.com/rafinhabastos/status/1111684480161464322; None; None
2019-03-29 16:22:33+00:00; rafinhabastos; @RachelSherazade Obg por fazer isso.; 27; 39; 2943; 1; https://twitter.com/rafinhabastos/status/1111664954317459459; None; None
2019-03-28 09:06:40+00:00; rafinhabastos; @diegomachado73 “Pra mim”... que pra mim o que?! Vai estudar. Jornalista, músicos, poetas, comediantes e políticos contrário ao regime foram torturados e assassinados. Não tem “opinião” nesse caso, Manolo.; 6; 0; 58; 0; https://twitter.com/rafinhabastos/status/1111192872794107904; None; None
2019-03-28 09:04:23+00:00; rafinhabastos; @thiagowalker @paesdigo 🤷🏻‍♂️; 1; 0; 1; 0; https://twitter.com/rafinhabastos/status/1111192298669436928; None; None
2019-03-28 09:03:56+00:00; rafinhabastos; @danielortop Legal, champz. Cancela as aulas de história. Essa galera que nasceu depois do século XV fica querendo cagar regra sobre o período jurássico. Um bando de trouxas.; 9; 0; 59; 0; https://twitter.com/rafinhabastos/status/1111192183011446784; None; None
2019-03-28 09:00:50+00:00; rafinhabastos; @OsmarAlbuquerq3 Fica aí a oportunidade você deletar esse comentário.; 7; 3; 90; 0; https://twitter.com/rafinhabastos/status/1111191406809366528; None; None
2019-03-27 20:22:57+00:00; rafinhabastos; Dá pra entender a frustração do cidadão com a esquerda corrupta que presidiu o país, mas achar que golpe militar precisa ser celebrado é pedir pra levar choque na teta e acordar com o ânus cheio de furúnculo. Forte abraço.; 103; 328; 3184; 19; https://twitter.com/rafinhabastos/status/1111000675721334791; None; None
2019-03-27 06:14:20+00:00; rafinhabastos; @nepopop Nossa... tirou da cartola. O cara sente saudade de comentar o basquetinho. A gente entende.; 1; 1; 56; 0; https://twitter.com/rafinhabastos/status/1110787115326029824; None; None
2019-03-26 16:03:08+00:00; rafinhabastos; @It_Thaaay @carolmanganaro @GracyPerez @tigresaester Mas só aparece c vc segue ela; 6; 0; 3; 0; https://twitter.com/rafinhabastos/status/1110572905254084609; None; None
2019-03-26 15:37:18+00:00; rafinhabastos; Doces palavras de @cauemoura sobre  banheira de Nutella. https://t.co/WfGWM3Mh4P; 29; 73; 662; 19; https://twitter.com/rafinhabastos/status/1110566404321886209; None; None
2019-03-26 15:34:27+00:00; rafinhabastos; @carolmanganaro @GracyPerez @tigresaester Porque a gente? Deixa moça ser feliz. Não gostou, não acessa; 3; 1; 12; 0; https://twitter.com/rafinhabastos/status/1110565688018644992; None; None
2019-03-26 09:34:47+00:00; rafinhabastos; @gustastockler Puta presente caro q vc tá pedindo. https://t.co/HT5VcgdMBn; 5; 0; 101; 0; https://twitter.com/rafinhabastos/status/1110475172572815360; None; None
2019-03-25 10:22:31+00:00; rafinhabastos; @mariana_godoy Que fim de viagem trágico.; 14; 9; 504; 0; https://twitter.com/rafinhabastos/status/1110124798632493056; None; None
2019-03-24 20:41:27+00:00; rafinhabastos; @ReisMarcelo4 Mano... tuas piadas são uma bosta. Abs; 1; 0; 12; 0; https://twitter.com/rafinhabastos/status/1109918170226348033; None; None
2019-03-24 20:39:07+00:00; rafinhabastos; @Clayton6622 HHahhshhehe; 0; 0; 2; 0; https://twitter.com/rafinhabastos/status/1109917581455122432; None; None
2019-03-24 15:44:44+00:00; rafinhabastos; #10YearChallenge https://t.co/cm3KiBrMgX; 44; 327; 1814; 20; https://twitter.com/rafinhabastos/status/1109843500001099776; None; None
2019-03-24 15:37:21+00:00; rafinhabastos; @lolenantes Não.. Na terça e curto de novo. Eu devo voltar logo para fazer um longo; 0; 0; 1; 0; https://twitter.com/rafinhabastos/status/1109841638707417088; None; None
2019-03-24 15:36:14+00:00; rafinhabastos; @lorenapachecco Da próxima vez, faço uma headline gig e aí mando 50 minutinhos. Obg pela visita. Bjobjobjo; 1; 0; 21; 0; https://twitter.com/rafinhabastos/status/1109841357080809473; None; None
2019-03-23 23:45:34+00:00; rafinhabastos; Sinto muito orgulho de mim mesmo quando saio de casa com 100% de bateria no celular. Super adultinho.; 29; 97; 1166; 8; https://twitter.com/rafinhabastos/status/1109602113951289344; None; None
2019-03-23 07:10:55+00:00; rafinhabastos; @lolenantes Obg pela visitaaaa!!!!; 4; 0; 39; 0; https://twitter.com/rafinhabastos/status/1109351804549193728; None; None
2019-03-22 19:48:48+00:00; rafinhabastos; @paulocuenca Só não precisa sentar em cima.; 7; 8; 373; 0; https://twitter.com/rafinhabastos/status/1109180145145991168; None; None
2019-03-22 19:23:03+00:00; rafinhabastos; @Lima_Lucas Entregar livro na biblioteca? Esse email veio de 1982?; 2; 1; 66; 0; https://twitter.com/rafinhabastos/status/1109173662652006401; None; None
2019-03-22 01:31:55+00:00; rafinhabastos; @joseaug45709800 Poutz... ñ tinha visto isso. Caraio; 2; 0; 4; 0; https://twitter.com/rafinhabastos/status/1108904103906664448; None; None
2019-03-22 01:29:58+00:00; rafinhabastos; @marigraciolli Maricota... Você conseguiu incrível façanha de combinar CrossFit e feminismo. Vc ta bem?; 8; 2; 176; 0; https://twitter.com/rafinhabastos/status/1108903611323473920; None; None
2019-03-22 01:14:06+00:00; rafinhabastos; A BETEMER tem um recadinho pra você: Desculpe a corrupção. https://t.co/X0kojTWqWE; 29; 159; 837; 24; https://twitter.com/rafinhabastos/status/1108899618694152193; None; None
2019-03-21 18:18:25+00:00; rafinhabastos; @tigresaester Menina... sua vagina está aparecendo na foto. Acho q a saia tá curta demais.; 64; 23; 704; 4; https://twitter.com/rafinhabastos/status/1108795011615723520; None; None
2019-03-20 08:41:38+00:00; rafinhabastos; @TEICHMANN10 @NBB @BasqueteSCCP @giovannoni12 @Shiltonsantos @femedeirostt @TonhaoRomero @JorgeDesa Quebra!!! Não é teu mesmo!!! Depois a gente quer bater bola e tá quebrado, porra.; 1; 0; 11; 0; https://twitter.com/rafinhabastos/status/1108287468216836096; None; None
2019-03-20 08:36:42+00:00; rafinhabastos; @rosana Obg querida!; 4; 0; 34; 0; https://twitter.com/rafinhabastos/status/1108286227399073792; None; None
2019-03-19 21:42:10+00:00; rafinhabastos; Bolsonaro zoando o tio laranja. https://t.co/6r9EXvKc8w; 69; 280; 2730; 22; https://twitter.com/rafinhabastos/status/1108121509988450304; None; None
2019-03-19 16:52:45+00:00; rafinhabastos; @cauemoura Taquispariu. Foda; 4; 5; 234; 0; https://twitter.com/rafinhabastos/status/1108048675001921537; None; None
2019-03-19 16:51:03+00:00; rafinhabastos; @antoniotabet Período de eleição passou. A bolsa sempre cai mesmo.; 24; 2; 142; 0; https://twitter.com/rafinhabastos/status/1108048247392624640; None; None
2019-03-19 16:47:29+00:00; rafinhabastos; Mãe... tô em Hollywood. Obg a todos que estão acompanhando essa jornada. Vâmo!!! @TheLaughFactory https://t.co/seuV6XxdTp; 25; 9; 596; 2; https://twitter.com/rafinhabastos/status/1108047348582633473; None; None
2019-03-19 02:30:46+00:00; rafinhabastos; Eu ri disso. #MemeVéioRulez https://t.co/u3HZqd95iW; 37; 226; 2739; 20; https://twitter.com/rafinhabastos/status/1107831752058257408; None; None
2019-03-19 01:59:00+00:00; rafinhabastos; @rikolbe Parabens. Das 2892 mensagens que recebi, a sua foi a primeira negativa. O que me leva a crer que vc é um puta mala do cacete. Abs; 4; 0; 60; 0; https://twitter.com/rafinhabastos/status/1107823756108455936; None; None
2019-03-17 13:24:45+00:00; rafinhabastos; @UFCBrasil @ClaudiobjjSilva Vamos amar uns aos outros... disse ele após enfiar a mão na cara do seu adversário. 🙌🙌🙌; 29; 4; 176; 3; https://twitter.com/rafinhabastos/status/1107271553719230467; None; None
2019-03-17 13:22:54+00:00; rafinhabastos; Real. Tadinha. https://t.co/hnMObACR0l; 105; 32; 2177; 3; https://twitter.com/rafinhabastos/status/1107271088214413318; None; None
2019-03-14 22:40:01+00:00; rafinhabastos; Nova York, Rhode Island e San Diego... tô chegando. Infos e ingressos em https://t.co/gFpeRUgw8x https://t.co/b3EWqBU2Z2; 24; 1; 102; 0; https://twitter.com/rafinhabastos/status/1106324130532478976; None; None
2019-03-13 23:21:44+00:00; rafinhabastos; Instagram fora do ar. Pena. Saudade de me sentir inferiorizado pelas suas vidas maravilhosas e seus corpos perfeitos. Volta logo!!!; 51; 650; 3850; 38; https://twitter.com/rafinhabastos/status/1105972241236254720; None; None
2019-03-13 23:00:27+00:00; rafinhabastos; Whatsapp e Instagram estão zoados hj?; 230; 49; 1725; 23; https://twitter.com/rafinhabastos/status/1105966881318494208; None; None
2019-03-12 21:34:57+00:00; rafinhabastos; @leticiapearljam Parabens aeeee!!!! 🥳; 1; 1; 5; 0; https://twitter.com/rafinhabastos/status/1105582977549922304; None; None
2019-03-09 05:39:48+00:00; rafinhabastos; @Fabiohe2011 Eu acho daora ele postar... não acho daora os motivos pelos quais ele postou (pela moral e pelos bons costumes). O fato é que postou... e isso é show!; 13; 0; 78; 0; https://twitter.com/rafinhabastos/status/1104255442492940288; None; None
2019-03-09 02:02:40+00:00; rafinhabastos; Acho da hora o Golden Shower em público... também acho daora o presidente do país postar o vídeo. Quem ñ se choca com o ato, não pode se chocar com a postagem... aí é hipocrisia, caraio.; 432; 439; 5750; 62; https://twitter.com/rafinhabastos/status/1104200801788952576; None; None
2019-03-09 01:59:18+00:00; rafinhabastos; @FeCastanhari Os cara jogaram ela pq tavam cagado de medo que eu to ligado.; 8; 2; 332; 0; https://twitter.com/rafinhabastos/status/1104199954795384832; None; None
2019-03-07 21:37:53+00:00; rafinhabastos; @jairbolsonaro Estou acompanhando o curso sobre sexo anal, Jair. Os desvios de dinheiro do PT, as denúncias contra o seu filho e aquele seu suspeito uso de verba de moradia me machucaram demais. Se vai continuar metendo no meu cu, que pelo menos eu aprenda a conviver com a dor.; 101; 122; 1798; 25; https://twitter.com/rafinhabastos/status/1103771775471517697; None; None
2019-03-07 21:28:00+00:00; rafinhabastos; Defesa pessoal. Hoje: tapa. https://t.co/ZbrihUdawt; 76; 336; 2335; 60; https://twitter.com/rafinhabastos/status/1103769290094723072; None; None
2019-03-06 14:18:36+00:00; rafinhabastos; @jairbolsonaro É quando a pessoa mija na outra na hora do sexo, Jair. Transando e tals e aí rola aquele mijão maroto. Provavelmente foi criado por um Indivíduo influente que sofre de incontinência urinária severa. Espero ter ajudado.; 481; 529; 18323; 72; https://twitter.com/rafinhabastos/status/1103298842005401600; None; None
2019-03-04 20:08:08+00:00; rafinhabastos; O banconzitos sagrado 🙏 (por @YudiTamashiiro). #ElmaChipsDeDeus https://t.co/khr0Povo6x; 63; 86; 783; 26; https://twitter.com/rafinhabastos/status/1102662028424929280; None; None
2019-03-04 19:31:45+00:00; rafinhabastos; @dressabass Já eu acho que é moça inchada com os braço gordo.; 5; 1; 29; 0; https://twitter.com/rafinhabastos/status/1102652872359964672; None; None
2019-03-04 19:30:50+00:00; rafinhabastos; @YudiTamashiiro @dressabass Caralho velho. O que que tinha nesse baconzitos? Botaram doRgas.; 69; 13; 786; 8; https://twitter.com/rafinhabastos/status/1102652641425801216; None; None
2019-03-04 03:49:11+00:00; rafinhabastos; @MiaMello A lista de Schindler.; 30; 7; 395; 3; https://twitter.com/rafinhabastos/status/1102415666143911941; None; None
2019-03-04 03:48:50+00:00; rafinhabastos; Mais chato que o carnaval só quem odeia o carnaval.; 64; 321; 2445; 20; https://twitter.com/rafinhabastos/status/1102415579359506432; None; None
